CPU_Load_Pct,Temperature_C,Fan_RPM,Voltage_V,Label,CPU_Load_Pct_mean,CPU_Load_Pct_std,CPU_Load_Pct_min,CPU_Load_Pct_max,CPU_Load_Pct_range,Temperature_C_mean,Temperature_C_std,Temperature_C_min,Temperature_C_max,Temperature_C_range,Fan_RPM_mean,Fan_RPM_std,Fan_RPM_min,Fan_RPM_max,Fan_RPM_range,Voltage_V_mean,Voltage_V_std,Voltage_V_min,Voltage_V_max,Voltage_V_range,Fan_Temp_Ratio
20.1,59,5002,0.939,0,45.870000000000005,29.09597337548045,17.7,100.0,82.3,58.9,9.550450832872308,48.0,75.0,27.0,6135.2,1223.9649414006026,4818.0,7322.0,2504.0,0.808,0.13980383081700926,0.662,1.0,0.33799999999999997,84.77965958000577
36.5,51,5034,0.68,1,45.27,29.23472250595173,17.7,100.0,82.3,59.0,9.45163125250523,48.0,75.0,27.0,5914.5,1201.1834210940103,4818.0,7322.0,2504.0,0.8097999999999999,0.13781694783701656,0.667,1.0,0.33299999999999996,98.70588041753176
100.0,66,7322,0.729,2,51.48,33.74320672372442,17.7,100.0,82.3,60.5,9.228578799938093,48.0,75.0,27.0,6143.9,1231.7334172259493,4818.0,7322.0,2504.0,0.8158,0.13219749535364733,0.667,1.0,0.33299999999999996,110.93939225849407
66.0,74,4996,1.0,0,56.31,31.76981271584712,20.1,100.0,79.9,62.7,9.592242235844086,48.0,75.0,27.0,6161.7,1211.564649533818,4996.0,7322.0,2326.0,0.8459,0.13683440925277282,0.667,1.0,0.33299999999999996,67.51351260116876
35.7,58,7281,1.001,1,55.65,32.15936877489982,20.1,100.0,79.9,63.1,9.267026371915524,48.0,75.0,27.0,6159.0,1208.7530765214221,4996.0,7322.0,2326.0,0.8469,0.1380438336181655,0.667,1.001,0.33399999999999985,125.5344805942331
100.0,100,7322,0.952,2,56.629999999999995,33.45252191124346,20.1,100.0,79.9,67.0,14.82490397195805,48.0,100.0,52.0,6391.6,1183.6257103587388,4996.0,7322.0,2326.0,0.8524,0.1413185526862382,0.667,1.001,0.33399999999999985,73.2199992678
27.8,56,5009,0.844,0,49.410000000000004,30.73284345235024,20.1,100.0,79.9,65.6,15.167216107263863,48.0,100.0,52.0,6163.0,1210.2157750674983,4996.0,7322.0,2326.0,0.8645999999999999,0.13388070975478195,0.667,1.001,0.33399999999999985,89.44642697417095
68.5,62,7268,0.98,1,54.239999999999995,29.398571393862,20.1,100.0,79.9,67.0,13.96026106091461,51.0,100.0,49.0,6159.0,1206.0698339832763,4996.0,7322.0,2326.0,0.8958999999999999,0.11822337614307223,0.68,1.001,0.32099999999999984,117.22580456087412
100.0,63,7349,0.705,2,61.45,31.017602529316605,20.1,100.0,79.9,66.4,13.993649353268149,51.0,100.0,49.0,6390.5,1188.182201703279,4996.0,7349.0,2353.0,0.883,0.13196716763397262,0.68,1.001,0.32099999999999984,116.65079179919378
32.1,56,4996,0.654,0,58.669999999999995,32.387516456533426,20.1,100.0,79.9,64.5,13.986104214938166,51.0,100.0,49.0,6157.9,1212.9808508152335,4996.0,7349.0,2353.0,0.8484,0.1427968253615363,0.654,1.001,0.34699999999999986,89.2142841211735
11.2,50,4795,0.662,0,57.78000000000001,33.66236936270399,11.2,100.0,88.8,63.6,14.653023957910914,50.0,100.0,50.0,6137.2,1236.4379662742676,4795.0,7349.0,2554.0,0.8207000000000001,0.1499563269755558,0.654,1.001,0.34699999999999986,95.89999808200004
20.9,58,4818,0.869,0,56.220000000000006,35.08933994502859,11.2,100.0,88.8,64.3,14.142528455375691,50.0,100.0,50.0,6115.6,1259.522943198911,4795.0,7349.0,2554.0,0.8395999999999999,0.14194928671888343,0.654,1.001,0.34699999999999986,83.06896408501787
26.3,51,4818,0.798,0,48.85,32.51786688370976,11.2,100.0,88.8,62.8,14.725639016506028,50.0,100.0,50.0,5865.2,1241.815230485866,4795.0,7349.0,2554.0,0.8465,0.13758573084928935,0.654,1.001,0.34699999999999986,94.47058638292968
100.0,62,7281,0.694,2,52.25,36.091404024288735,11.2,100.0,88.8,61.6,14.190763819392458,50.0,100.0,50.0,6093.7,1273.9180202125349,4795.0,7349.0,2554.0,0.8158999999999998,0.13362422435072596,0.654,1.001,0.34699999999999986,117.43548197684707
31.6,50,4812,0.881,0,51.839999999999996,36.322848640123674,11.2,100.0,88.8,60.8,14.634813896246788,50.0,100.0,50.0,5846.8,1257.3906667734125,4795.0,7349.0,2554.0,0.8039,0.11983085301095528,0.654,0.98,0.32599999999999996,96.23999807520005
24.3,52,5041,0.692,1,44.269999999999996,32.897418000674634,11.2,100.0,88.8,56.0,5.142416206847245,50.0,63.0,13.0,5618.7,1163.4280811463993,4795.0,7349.0,2554.0,0.7779,0.11208275712367326,0.654,0.98,0.32599999999999996,96.94230582803259
30.4,47,7308,0.667,1,44.529999999999994,32.762785460200284,11.2,100.0,88.8,55.1,5.8774522069043895,47.0,63.0,16.0,5848.6,1253.2422129997226,4795.0,7349.0,2554.0,0.7602,0.11443561994025733,0.654,0.98,0.32599999999999996,155.48935839384345
23.2,61,5002,0.999,0,40.0,32.20731455913565,11.2,100.0,88.8,55.0,5.754225500544097,47.0,63.0,16.0,5622.0,1170.1901080118914,4795.0,7349.0,2554.0,0.7621,0.1185734184189503,0.654,0.999,0.345,81.99999865573773
100.0,68,7336,0.768,2,40.0,32.20731455913565,11.2,100.0,88.8,55.5,6.6708320320632275,47.0,68.0,21.0,5620.7,1168.063644574974,4795.0,7336.0,2541.0,0.7684,0.1168638333940636,0.654,0.999,0.345,107.88235135467131
39.2,54,4801,0.859,0,40.71,32.09186293543375,11.2,100.0,88.8,55.3,6.684143758012586,47.0,68.0,21.0,5601.2,1181.2051096702485,4795.0,7336.0,2541.0,0.7889,0.1124637719445683,0.662,0.999,0.33699999999999997,88.90740576097397
19.5,49,7295,0.694,1,41.540000000000006,31.342417122983846,19.5,100.0,80.5,55.2,6.779052703406015,47.0,68.0,21.0,5851.2,1253.9364506314582,4801.0,7336.0,2535.0,0.7921,0.10884897794651022,0.667,0.999,0.33199999999999996,148.87754798209087
22.5,64,5002,0.872,0,41.7,31.229224204972567,19.5,100.0,80.5,55.8,7.299923896102594,47.0,68.0,21.0,5869.6,1238.3439838034583,4801.0,7336.0,2535.0,0.7924,0.1090883434041719,0.667,0.999,0.33199999999999996,78.15624877880862
35.6,58,5002,0.746,0,42.63,30.855903451005574,19.5,100.0,80.5,56.5,7.121953539740549,47.0,68.0,21.0,5888.0,1222.2449290820007,4801.0,7336.0,2535.0,0.7872,0.11002706737687518,0.667,0.999,0.33199999999999996,86.24137782342453
21.9,57,4996,0.702,0,34.82,23.798309930655897,19.5,100.0,80.5,56.0,6.863753427324722,47.0,68.0,21.0,5659.5,1143.9714691469437,4801.0,7336.0,2535.0,0.788,0.10930080817023513,0.667,0.999,0.33199999999999996,87.64912126931367
33.0,54,4812,0.751,0,34.96,23.78137459815511,19.5,100.0,80.5,56.4,6.586180818788572,47.0,68.0,21.0,5659.5,1143.9714691469437,4801.0,7336.0,2535.0,0.775,0.10464224768228121,0.667,0.999,0.33199999999999996,89.11110946090538
37.2,48,7254,0.688,1,36.25,23.486934902432683,19.5,100.0,80.5,56.0,6.992058987801065,47.0,68.0,21.0,5880.8,1222.392353815527,4801.0,7336.0,2535.0,0.7746,0.10500179892638824,0.667,0.999,0.33199999999999996,151.12499685156257
66.1,77,7295,0.989,1,39.82000000000001,25.153033835128333,19.5,100.0,80.5,59.0,8.881941729649508,48.0,77.0,29.0,5879.5,1220.7116549146413,4801.0,7336.0,2535.0,0.8068,0.11702307464769438,0.688,0.999,0.31100000000000005,94.74025850986678
27.0,69,4996,0.889,0,40.2,24.90149482349291,19.5,100.0,80.5,59.8,9.42573309851519,48.0,77.0,29.0,5878.9,1221.1922635049907,4801.0,7336.0,2535.0,0.7958,0.10102562931146551,0.688,0.989,0.30100000000000005,72.40579605208991
35.8,50,7295,0.662,1,33.779999999999994,13.382891233876832,19.5,66.1,46.599999999999994,58.0,9.404490653110619,48.0,77.0,29.0,5874.8,1215.813655312541,4801.0,7295.0,2494.0,0.7851999999999999,0.10947429936849148,0.662,0.989,0.32699999999999996,145.89999708200006
34.1,58,4990,0.761,0,33.269999999999996,13.249909852942798,19.5,66.1,46.599999999999994,58.4,9.299940262651658,48.0,77.0,29.0,5893.7,1198.613926351785,4812.0,7295.0,2483.0,0.7754,0.10647921028173578,0.662,0.989,0.32699999999999996,86.03448127526757
27.3,61,4818,0.846,0,34.05,12.560896110991072,21.9,66.1,44.199999999999996,59.6,8.707595662536392,48.0,77.0,29.0,5646.0,1130.8803846757792,4812.0,7295.0,2483.0,0.7906,0.10439689224833744,0.662,0.989,0.32699999999999996,78.98360526256386
12.5,52,5002,0.777,0,33.05,13.908370780856298,12.5,66.1,53.599999999999994,58.4,8.859395514869478,48.0,77.0,29.0,5646.0,1130.8803846757792,4812.0,7295.0,2483.0,0.7811,0.10041298056858257,0.662,0.989,0.32699999999999996,96.19230584245567
38.0,58,5002,0.743,0,33.290000000000006,13.977795884107667,12.5,66.1,53.599999999999994,58.4,8.859395514869478,48.0,77.0,29.0,5646.0,1130.8803846757792,4812.0,7295.0,2483.0,0.7807999999999999,0.1005339080443337,0.662,0.989,0.32699999999999996,86.24137782342453
33.5,51,7281,0.977,1,34.45,13.39678651352213,12.5,66.1,53.599999999999994,57.8,9.16272642588199,48.0,77.0,29.0,5874.5,1212.8303215573424,4812.0,7295.0,2483.0,0.8083,0.1133755313597734,0.662,0.989,0.32699999999999996,142.76470308304505
19.3,58,5021,0.857,0,33.08,14.235776527233517,12.5,66.1,53.599999999999994,58.2,9.065195959149383,48.0,77.0,29.0,5895.4,1194.1433191483611,4818.0,7295.0,2477.0,0.8189,0.1123738304845822,0.662,0.989,0.32699999999999996,86.56896402467304
100.0,70,7336,0.782,2,39.36,25.583944618104184,12.5,100.0,87.5,60.4,8.983936281558954,50.0,77.0,27.0,5903.6,1204.7436979614276,4818.0,7336.0,2518.0,0.8283000000000001,0.10381291934158314,0.662,0.989,0.32699999999999996,104.79999850285716
22.6,59,5060,0.959,1,35.01,24.19248965186417,12.5,100.0,87.5,58.6,6.834552736727662,50.0,70.0,20.0,5680.1,1122.4383625739865,4818.0,7336.0,2518.0,0.8253,0.09897367775771856,0.662,0.977,0.31499999999999995,85.76271041080152
27.1,58,4795,0.922,0,35.02,24.188831215161162,12.5,100.0,87.5,57.5,5.778311941119959,50.0,70.0,20.0,5660.0,1137.7453337388108,4795.0,7336.0,2541.0,0.8286,0.10184214364506497,0.662,0.977,0.31499999999999995,82.67241236771703
17.3,47,7295,0.669,1,33.17,24.821722117711502,12.5,100.0,87.5,57.2,6.268084945889737,47.0,70.0,23.0,5660.0,1137.7453337388108,4795.0,7336.0,2541.0,0.8293000000000001,0.10058611567540766,0.669,0.977,0.30799999999999994,155.2127626550476
100.0,69,7308,0.769,2,39.760000000000005,32.6192921784367,12.5,100.0,87.5,58.3,7.303728119559555,47.0,70.0,23.0,5891.8,1219.283560128651,4795.0,7336.0,2541.0,0.8301000000000001,0.1000127214130496,0.669,0.977,0.30799999999999994,105.91304194328926
97.3,73,7295,0.959,1,46.76,36.88083513154223,12.5,100.0,87.5,59.5,8.657045942147054,47.0,73.0,26.0,6139.5,1228.4698024597747,4795.0,7336.0,2541.0,0.8413999999999999,0.10806808553458751,0.669,0.977,0.30799999999999994,99.93150548039034
30.3,46,7281,0.667,1,48.54,35.44520654004807,17.3,100.0,82.7,58.9,9.409805760186808,46.0,73.0,27.0,6367.4,1205.1728506732993,4795.0,7336.0,2541.0,0.8304,0.12026193634451905,0.667,0.977,0.30999999999999994,158.28260525472598
46.2,52,5021,0.714,1,49.36,35.26868929297549,17.3,100.0,82.7,58.3,9.661492868312068,46.0,73.0,27.0,6369.3,1202.7936970976298,4795.0,7336.0,2541.0,0.8275,0.12292386984543564,0.667,0.977,0.30999999999999994,96.55769045081365
17.3,51,4789,0.731,0,47.739999999999995,36.43103682911652,17.3,100.0,82.7,58.3,9.661492868312068,46.0,73.0,27.0,6120.1,1250.135943718834,4789.0,7336.0,2547.0,0.8029,0.11397022028192698,0.667,0.959,0.2919999999999999,93.90195894309885
11.2,52,4703,1.018,0,46.92999999999999,37.215231350140016,11.2,100.0,88.8,57.7,9.866328823044823,46.0,73.0,27.0,6088.3,1284.7653525492942,4703.0,7336.0,2633.0,0.819,0.1323513841593231,0.667,1.018,0.351,90.44230595303259
24.6,55,4818,0.829,0,39.39,32.6231836446278,11.2,100.0,88.8,56.2,8.879439421745342,46.0,73.0,27.0,5836.5,1259.5622034835917,4703.0,7308.0,2605.0,0.8237,0.1317245020656532,0.667,1.018,0.351,87.59999840727276
13.2,51,4996,0.819,0,38.45,33.289345976686825,11.2,100.0,88.8,55.4,8.959166627910633,46.0,73.0,27.0,5830.1,1264.1005102443382,4703.0,7308.0,2605.0,0.8097,0.12289024009705149,0.667,1.018,0.351,97.96078239292584
23.7,56,5028,0.918,1,38.11,33.43519270336438,11.2,100.0,88.8,55.2,8.916900308465497,46.0,73.0,27.0,5853.4,1244.9031376867113,4703.0,7308.0,2605.0,0.8093,0.12248995423661786,0.667,1.018,0.351,89.78571268239799
55.7,71,4909,0.926,1,41.95,32.981653149053095,11.2,100.0,88.8,57.6,9.66321777555377,46.0,73.0,27.0,5614.8,1163.9222769011074,4703.0,7308.0,2605.0,0.835,0.1166018867771865,0.667,1.018,0.351,69.14084409660784
48.0,52,7322,0.724,1,36.75,26.218112907767487,11.2,97.3,86.1,55.9,8.90006242175368,46.0,73.0,27.0,5616.2,1166.1914079601133,4703.0,7322.0,2619.0,0.8305,0.12024350294298576,0.667,1.018,0.351,140.80768959985213
58.0,55,7322,0.664,1,32.82000000000001,17.692798283796456,11.2,58.0,46.8,54.1,6.573515886579434,46.0,71.0,25.0,5618.9,1170.5332545468289,4703.0,7322.0,2619.0,0.8009999999999999,0.12139650370217003,0.664,1.018,0.354,133.12727030677692
37.2,65,7295,0.986,1,33.510000000000005,17.71812944729524,11.2,58.0,46.8,56.0,6.716480559870022,51.0,71.0,20.0,5620.3,1172.7483437540081,4703.0,7322.0,2619.0,0.8328999999999999,0.12415353398111478,0.664,1.018,0.354,112.23076750414204
100.0,83,7336,0.874,2,38.89,27.478939410230353,11.2,100.0,88.8,59.1,10.660935960578506,51.0,83.0,32.0,5851.8,1266.0784423653295,4703.0,7336.0,2633.0,0.8489000000000001,0.11724565853132578,0.664,1.018,0.354,88.38554110378867
100.0,70,7349,0.792,2,47.160000000000004,32.28381775578732,11.2,100.0,88.8,61.0,10.749676997731404,51.0,83.0,32.0,6107.8,1285.9624843326935,4703.0,7349.0,2646.0,0.8550000000000001,0.1118947918557617,0.664,1.018,0.354,104.9857127859184
19.4,51,4818,0.676,0,47.980000000000004,31.359875283198715,13.2,100.0,86.8,60.9,10.846914563854353,51.0,83.0,32.0,6119.3,1272.4470781398609,4818.0,7349.0,2531.0,0.8208,0.10876049119254787,0.664,0.986,0.32199999999999995,94.47058638292968
57.0,56,5034,0.664,1,51.220000000000006,30.332849812996102,13.2,100.0,86.8,61.0,10.790942704159102,51.0,83.0,32.0,6140.9,1249.5298182383121,4818.0,7349.0,2531.0,0.8042999999999999,0.11937620272808828,0.664,0.986,0.32199999999999995,89.89285553762758
20.9,52,5002,0.659,0,51.989999999999995,29.342023334005674,19.4,100.0,80.6,61.1,10.692157042534603,51.0,83.0,32.0,6141.5,1248.9202670039974,4818.0,7349.0,2531.0,0.7883,0.1276244925988385,0.659,0.986,0.32699999999999996,96.19230584245567
20.0,51,4766,0.74,0,51.620000000000005,29.758763415168982,19.4,100.0,80.6,60.6,11.067469850371811,51.0,83.0,32.0,6115.3,1277.3005432464906,4766.0,7349.0,2583.0,0.7705,0.1196915016012225,0.659,0.986,0.32699999999999996,93.45097855978474
100.0,97,7308,0.806,2,56.05,33.49624357048613,19.4,100.0,80.6,63.2,15.817009128712597,51.0,97.0,46.0,6355.2,1250.5698079053614,4766.0,7349.0,2583.0,0.7585,0.10779326921885612,0.659,0.986,0.32699999999999996,75.34020540886387
22.5,55,5002,0.816,0,53.5,35.10897321198671,19.4,100.0,80.6,63.5,15.608046357924202,51.0,97.0,46.0,6123.2,1266.3829331341037,4766.0,7349.0,2583.0,0.7677,0.10844563410094225,0.659,0.986,0.32699999999999996,90.94545289190086
100.0,87,7322,0.887,2,57.7,38.09251895057611,19.4,100.0,80.6,66.7,16.89871790008538,51.0,97.0,46.0,6123.2,1266.3829331341037,4766.0,7349.0,2583.0,0.7899999999999999,0.10767750203475336,0.659,0.986,0.32699999999999996,84.16091857286301
29.8,49,7281,0.663,1,56.96,38.60345983342829,19.4,100.0,80.6,65.1,17.810421418683802,49.0,97.0,48.0,6121.8,1264.950486514526,4766.0,7349.0,2583.0,0.7577,0.08921266726199764,0.659,0.887,0.22799999999999998,148.59183370220748
10.9,52,4789,0.752,0,48.05,37.84066742422907,10.9,100.0,89.1,62.0,17.029386365926403,49.0,97.0,48.0,5867.1,1249.633319551511,4766.0,7349.0,2583.0,0.7455,0.0793364845312527,0.659,0.887,0.22799999999999998,92.096152075074
30.5,51,4789,0.863,0,41.1,33.3556925010143,10.9,100.0,89.1,60.1,17.097433205666356,49.0,97.0,48.0,5611.1,1172.1377857952016,4766.0,7322.0,2556.0,0.7526,0.08678735186906186,0.659,0.887,0.22799999999999998,93.90195894309885
17.0,51,4807,0.804,0,40.86,33.537315866890054,10.9,100.0,89.1,60.1,17.097433205666356,49.0,97.0,48.0,5610.0,1172.969640603612,4766.0,7322.0,2556.0,0.7654000000000001,0.08361578798289172,0.659,0.887,0.22799999999999998,94.25490011264903
9.6,48,4783,0.689,0,36.12,34.34267833986679,9.6,100.0,90.4,59.3,17.493173271625466,48.0,97.0,49.0,5584.9,1189.2375194963226,4766.0,7322.0,2556.0,0.7679,0.08056529443045912,0.659,0.887,0.22799999999999998,99.64583125737852
16.8,53,7241,0.934,1,35.709999999999994,34.5683043649333,9.6,100.0,90.4,59.4,17.449609992457976,48.0,97.0,49.0,5808.8,1274.979546676902,4766.0,7322.0,2556.0,0.7954,0.08601317728503309,0.663,0.934,0.271,136.62263893164834
100.0,64,7268,0.754,2,43.71,39.44209398317713,9.6,100.0,90.4,60.7,17.23723360119664,48.0,97.0,49.0,6059.0,1292.9719426362058,4783.0,7322.0,2539.0,0.7968,0.08512056808498739,0.663,0.934,0.271,113.56249822558597
13.4,50,4996,0.664,0,35.05,34.96233687841817,9.6,100.0,90.4,56.0,11.785113019775833,48.0,87.0,39.0,5827.8,1250.8406773046654,4783.0,7322.0,2539.0,0.7826,0.09471853039400412,0.663,0.934,0.271,99.91999800160005
37.9,48,7281,0.666,1,36.59,34.68619482028997,9.6,100.0,90.4,55.3,12.055888372262142,48.0,87.0,39.0,6055.7,1290.6450626635417,4783.0,7322.0,2539.0,0.7676000000000001,0.10053987600284063,0.663,0.934,0.271,151.68749683984382
10.4,57,5009,0.977,0,27.629999999999995,27.26507941590405,9.6,100.0,90.4,52.3,4.900113377373293,48.0,64.0,16.0,5824.4,1244.9431223063052,4783.0,7281.0,2498.0,0.7766,0.1153527921927621,0.663,0.977,0.31399999999999995,87.87719144075103
57.6,54,4996,0.657,0,30.409999999999997,28.88034510412458,9.6,100.0,90.4,52.8,4.7795862210494695,48.0,64.0,16.0,5595.9,1154.2862585453647,4783.0,7281.0,2498.0,0.776,0.11602298622830401,0.657,0.977,0.31999999999999995,92.51851680521266
11.2,54,5028,0.872,0,30.439999999999998,28.857974056864524,9.6,100.0,90.4,53.0,4.784233364802595,48.0,64.0,16.0,5619.8,1138.0832619413666,4783.0,7281.0,2498.0,0.788,0.1194208245379892,0.657,0.977,0.31999999999999995,93.11110938683132
12.9,51,4795,0.866,0,28.68,29.38577887346189,9.6,100.0,90.4,53.0,4.784233364802595,48.0,64.0,16.0,5620.4,1137.5980739161648,4783.0,7281.0,2498.0,0.7883,0.11963374663251673,0.657,0.977,0.31999999999999995,94.01960599961558
32.0,54,4807,0.745,0,30.18,29.10482205179523,9.6,100.0,90.4,53.3,4.738729318663072,48.0,64.0,16.0,5620.4,1137.5980739161648,4783.0,7281.0,2498.0,0.7824,0.12022682266819153,0.657,0.977,0.31999999999999995,89.01851687002747
30.2,49,7308,0.718,1,32.239999999999995,28.201347485536918,10.4,100.0,89.6,53.4,4.62361090250674,48.0,64.0,16.0,5872.9,1209.0564227253121,4795.0,7308.0,2513.0,0.7853,0.11805370717507205,0.657,0.977,0.31999999999999995,149.14285409912543
28.4,65,4996,0.755,0,33.39999999999999,27.73032836284328,10.4,100.0,89.6,54.6,5.891613625409624,48.0,65.0,17.0,5648.4,1132.8239247316571,4795.0,7308.0,2513.0,0.7674000000000001,0.10595198073760645,0.657,0.977,0.31999999999999995,76.86153727905328
21.4,56,5015,0.991,1,25.54,14.949485312582173,10.4,57.6,47.2,53.8,4.939635614091523,48.0,65.0,17.0,5423.1,989.9551561111733,4795.0,7308.0,2513.0,0.7910999999999999,0.1270314484247454,0.657,0.991,0.33399999999999996,89.55356982940054
14.4,51,4807,0.901,0,25.639999999999997,14.862346158441214,10.4,57.6,47.2,53.9,4.863697724525743,48.0,65.0,17.0,5404.2,1000.7604664009751,4795.0,7308.0,2513.0,0.8148,0.12271901057112293,0.657,0.991,0.33399999999999996,94.25490011264903
25.0,66,4952,0.909,0,24.35,14.226208208795446,10.4,57.6,47.2,55.7,5.696977756280657,49.0,66.0,17.0,5171.3,756.7016218063932,4795.0,7308.0,2513.0,0.8391,0.1137086432755019,0.657,0.991,0.33399999999999996,75.03030189348027
65.7,67,5021,0.823,0,29.880000000000003,18.351130755351267,11.2,65.7,54.5,56.7,6.733828364641121,49.0,67.0,18.0,5172.5,756.4251082852985,4795.0,7308.0,2513.0,0.8237,0.1028689025464495,0.657,0.991,0.33399999999999996,74.94029738895078
36.0,61,4824,0.928,0,27.72,15.822894804680942,11.2,65.7,54.5,57.4,6.785605679999774,49.0,67.0,18.0,5155.3,762.8129303221383,4795.0,7308.0,2513.0,0.8507999999999999,0.08880915868685187,0.718,0.991,0.273,79.08196591668909
46.0,53,4789,0.662,0,31.2,15.611320678704047,12.9,65.7,52.800000000000004,57.3,6.848357467305629,49.0,67.0,18.0,5131.4,770.9453360070943,4789.0,7308.0,2519.0,0.8298,0.10633782644634569,0.662,0.991,0.32899999999999996,90.3584888611606
18.0,51,4789,0.81,0,31.71,15.019132243020321,14.4,65.7,51.300000000000004,57.3,6.848357467305629,49.0,67.0,18.0,5130.8,771.2385133306199,4789.0,7308.0,2519.0,0.8242,0.10569221562841918,0.662,0.991,0.32899999999999996,93.90195894309885
100.0,79,7295,0.8,2,38.510000000000005,26.312669107400623,14.4,100.0,85.6,59.8,9.542885657214333,49.0,79.0,30.0,5379.6,1017.2501276589785,4789.0,7308.0,2519.0,0.8297000000000001,0.10249558256063648,0.662,0.991,0.32899999999999996,92.34177098301556
30.1,50,4789,0.805,0,38.5,26.316196955909525,14.4,100.0,85.6,59.9,9.421606374003693,50.0,79.0,29.0,5127.7,768.0224316747106,4789.0,7295.0,2506.0,0.8384,0.09540812916681105,0.662,0.991,0.32899999999999996,95.77999808440005
30.5,54,4990,0.734,0,38.71,26.23489830147791,14.4,100.0,85.6,58.8,9.402127418834555,50.0,79.0,29.0,5127.1,768.1390860746089,4789.0,7295.0,2506.0,0.8362999999999999,0.09765250181695759,0.662,0.991,0.32899999999999996,92.40740569615916
49.3,57,4795,0.814,0,41.5,25.666883115970442,14.4,100.0,85.6,58.9,9.374314789774147,50.0,79.0,29.0,5105.1,774.8277873179171,4789.0,7295.0,2506.0,0.8186,0.08114212496875012,0.662,0.928,0.266,84.12280554170518
100.0,70,7214,0.759,2,50.06,29.597680089268255,18.0,100.0,82.0,60.8,9.519570485175391,50.0,79.0,29.0,5345.8,1010.0854529306948,4789.0,7295.0,2506.0,0.8044,0.07746138823095353,0.662,0.928,0.266,103.05714138489799
11.3,49,4789,0.858,0,48.69,31.16224389296195,11.3,100.0,88.7,59.1,9.993887020462973,49.0,79.0,30.0,5329.5,1018.4271369780549,4789.0,7295.0,2506.0,0.7993,0.07123833237801012,0.662,0.928,0.266,97.73469188296548
22.7,53,4996,0.804,0,44.39,31.518969596807008,11.3,100.0,88.7,57.7,9.741663102366081,49.0,79.0,30.0,5327.0,1019.2988875801869,4789.0,7295.0,2506.0,0.7974,0.07078794624322124,0.662,0.928,0.266,94.26414916482737
22.4,48,7322,0.736,1,43.03,32.20710929110045,11.3,100.0,88.7,56.4,10.112698288126055,48.0,79.0,31.0,5576.8,1176.328922254878,4789.0,7322.0,2533.0,0.7782,0.05590229571910743,0.662,0.858,0.19599999999999995,152.54166348871536
22.9,47,7281,0.754,1,40.72,32.79348851355844,11.3,100.0,88.7,55.8,10.507140429251008,47.0,79.0,32.0,5826.0,1252.3937080646785,4789.0,7322.0,2533.0,0.7874,0.039947743643691344,0.734,0.858,0.124,154.91489032095978
26.8,64,7254,0.823,1,41.6,32.229282751353104,11.3,100.0,88.7,57.1,10.650508595054706,47.0,79.0,32.0,6072.5,1268.0957946639699,4789.0,7322.0,2533.0,0.7887000000000001,0.04096353391873031,0.734,0.858,0.124,113.34374822900394
66.1,65,7322,0.908,1,38.21,26.715182949027323,11.3,100.0,88.7,55.7,8.056053624449198,47.0,70.0,23.0,6075.2,1271.0133140311495,4789.0,7322.0,2533.0,0.7995,0.05581765949151714,0.734,0.908,0.17400000000000004,112.64615211313613
38.8,61,7308,1.007,1,39.08,26.562956662741193,11.3,100.0,88.7,56.8,7.94145242803025,47.0,70.0,23.0,6327.1,1236.9416989764204,4789.0,7322.0,2533.0,0.8196999999999999,0.0862722435085573,0.734,1.007,0.2729999999999999,119.80327672453645
100.0,92,7295,0.875,2,46.029999999999994,32.497728125721856,11.3,100.0,88.7,60.6,13.558105406811915,47.0,92.0,45.0,6557.6,1173.2156380364804,4789.0,7322.0,2533.0,0.8337999999999999,0.08213241341476044,0.736,1.007,0.2709999999999999,79.29347739898394
46.5,60,4996,0.742,0,45.75,32.47848005474805,11.3,100.0,88.7,60.9,13.50267463216908,47.0,92.0,45.0,6577.7,1140.9406499317479,4789.0,7322.0,2533.0,0.8266,0.0870685553649142,0.736,1.007,0.2709999999999999,83.26666527888892
42.3,56,7281,0.768,1,39.980000000000004,26.309221028208174,11.3,100.0,88.7,59.5,13.176156917368262,47.0,92.0,45.0,6584.4,1145.280868026127,4789.0,7322.0,2533.0,0.8275,0.08633558555620693,0.736,1.007,0.2709999999999999,130.01785482110975
11.4,48,5002,0.668,0,39.989999999999995,26.297124895656903,11.4,100.0,88.6,59.4,13.268174118711467,47.0,92.0,45.0,6605.7,1109.604839571283,4996.0,7322.0,2326.0,0.8084999999999999,0.09887393769621687,0.668,1.007,0.33899999999999986,104.20833116232644
19.4,61,4812,0.909,0,39.66,26.557618701817212,11.4,100.0,88.6,60.2,13.079245645933367,47.0,92.0,45.0,6587.3,1140.3628126365998,4812.0,7322.0,2510.0,0.819,0.10379573958287192,0.668,1.007,0.33899999999999986,78.88524460843861
39.2,58,4996,0.824,0,41.339999999999996,25.866847078408647,11.4,100.0,88.6,61.2,12.40788279907397,47.0,92.0,45.0,6354.7,1209.0064837616808,4812.0,7322.0,2510.0,0.8277999999999999,0.09962351351184237,0.668,1.007,0.33899999999999986,86.13792954934604
14.8,48,4789,0.689,0,40.53,26.624176565253205,11.4,100.0,88.6,61.3,12.284136111261555,48.0,92.0,44.0,6105.5,1252.8921430922219,4789.0,7322.0,2533.0,0.8212999999999999,0.10683325533018381,0.668,1.007,0.33899999999999986,99.77083125477435
